Rooms,Type,Price,Method,SellerG,Distance,Postcode,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Longtitude,Regionname,Propertycount
3,0,752000,1,260,16.3,3075,1,2,604,102,1950,29,145.01353,2,8279
3,0,622000,1,196,16.3,3075,1,2,575,113,1970,29,145.03232,2,8279
3,1,650000,0,104,6.4,3012,2,2,159,128,2016,16,144.86733,6,3873
2,2,435000,1,23,6.4,3012,2,1,0,96,2017,16,144.87287,6,3873
4,0,1340000,1,260,4.3,3032,1,3,697,155,1920,16,144.88981,6,4918
3,0,450000,3,16,17.4,3048,1,1,702,96,1970,11,144.92006,2,4704
3,0,440000,1,257,17.4,3048,1,2,570,112,1992,11,144.91359,2,4704
4,0,550000,0,212,31.7,3337,2,2,1241,194,1970,19,144.58157,7,3600
3,0,373500,1,87,31.7,3337,2,2,586,118,1980,19,144.57342,7,3600
2,2,640000,1,46,20,3194,1,1,128,72,1972,12,145.06313,4,6162
3,1,940000,1,260,20,3194,1,2,331,157.9352,1989,12,145.06482,4,6162
3,0,705000,1,193,17.9,3082,2,2,840,161,1970,29,145.0618,2,10529
4,0,790000,1,196,17.9,3082,2,2,530,186,1990,29,145.04863,2,10529
5,0,704500,1,196,17.9,3082,3,2,656,130,1970,29,145.05123,2,10529
4,0,550000,1,196,17.9,3082,2,1,531,175,1970,29,145.05404,2,10529
5,0,598000,1,196,17.9,3082,3,1,531,122,1990,29,145.05439,2,10529
3,0,592000,1,90,17.9,3082,1,1,622,128,1992,29,145.06301,2,10529
3,0,602000,1,196,17.9,3082,1,1,546,136,1977,29,145.04276,2,10529
4,0,735000,1,140,28.8,3765,2,2,846,160,1980,32,145.35396,1,2493
4,0,1270000,1,106,6.2,3039,1,3,478,152,1925,21,144.90571,6,6232
3,0,650000,0,267,26.5,3138,2,2,1103,126.8,1976,32,145.32513,1,8280
4,0,1400000,0,196,21.5,3195,2,2,530,313,2007,12,145.10286,4,3650
3,1,1627000,1,260,21.5,3195,2,2,304,233,2007,12,145.08478,4,3650
3,0,1850000,0,106,14.2,3149,1,1,717,153,1960,20,145.12076,0,13366
4,0,1820000,1,32,10.1,3163,2,1,632,265,1915,8,145.06984,5,4442
2,2,785000,1,155,1.8,3051,2,1,0,95,2008,18,144.95104,2,6821
2,2,676000,1,73,15.4,3131,1,1,149,84,1970,28,145.17911,0,4973
3,0,1002000,1,73,15.4,3131,1,2,598,143,1960,28,145.17885,0,4973
4,1,1175000,1,161,15.4,3131,3,2,289,170,2011,28,145.17678,0,4973
3,0,875000,1,32,12.3,3166,2,2,295,144,2006,20,145.11692,5,2547
4,2,774000,1,87,15.5,3167,2,2,0,147,2000,20,145.09598,4,3692
1,2,327000,1,32,11.4,3204,1,1,0,32,1960,8,145.04215,5,3578
4,0,1900000,1,32,11.4,3204,2,2,700,210,1920,8,145.05329,5,3578
4,0,2185000,1,196,21.5,3195,2,3,220,213,2010,12,145.07853,4,5087
3,0,1210000,1,155,8.5,3044,2,1,330,226,2012,23,144.94521,2,7485
1,0,351000,3,90,12,3073,1,1,168,63,1950,6,145.02184,2,21650
4,0,1725000,1,98,19.9,3134,2,2,1016,310,2002,17,145.25311,0,7785
2,0,633000,1,188,19.9,3134,1,2,123,95,2005,17,145.22504,0,7785
4,0,1090000,1,179,21.3,3135,1,2,894,115,1950,17,145.24688,0,4407
4,0,936000,1,87,23.5,3178,2,2,675,190,1980,13,145.25896,4,11667
3,0,860000,1,90,23.5,3178,2,2,537,220,2001,13,145.24796,4,11667
4,0,850000,0,140,15.2,3191,3,2,709,327,2017,1,145.02096,5,4497
4,0,800000,4,90,35.4,3198,2,0,1151,207,1969,7,145.15035,4,8077
3,0,1720000,1,85,1.9,3205,2,2,81,137,1998,25,144.95536,5,5943
3,0,690000,1,90,20.5,3752,2,2,545,196,2005,29,145.1,2,7969
4,0,875000,1,100,20.5,3752,2,2,613,332,2004,29,145.07141,2,7969
3,1,420000,1,90,20.5,3752,2,2,155,101,2011,29,145.08486,2,7969
4,0,677500,1,90,20.5,3752,2,2,609,195,2005,29,145.06894,2,7969
2,2,600000,0,161,2.7,3141,1,1,876,62,1972,26,144.98799,5,14887
2,2,762500,1,260,2.7,3141,1,1,17200,79,2003,26,144.99661,5,14887
4,0,1855500,1,85,2.7,3141,2,1,176,216,1880,18,144.98598,5,14887
2,0,802000,1,140,6.2,3015,1,1,174,100.6,1900,10,144.88742,6,1223
4,0,631000,1,16,14,3021,1,3,559,158,1970,3,144.8101,6,14042
3,0,582000,1,257,14,3021,1,0,674,94,1960,3,144.79108,6,14042
1,2,468000,3,32,5,3182,1,1,0,55,2000,25,144.9807,5,13240
1,2,470000,4,46,5,3182,1,1,548,44.4,2009,25,144.97986,5,13240
3,2,750000,4,155,8.2,3041,2,2,288,94,1970,21,144.91852,6,3284
4,0,410000,0,28,31.7,3429,2,2,587,164,1986,11,144.69962,6,14092
4,0,512500,1,194,31.7,3429,2,2,581,139,1960,11,144.70854,6,14092
3,0,830500,1,67,10.5,3020,1,2,508,111,1950,3,144.83648,6,3755
3,0,551000,1,16,10.5,3020,1,2,613,105,1974,3,144.82676,6,6763
3,0,450000,1,67,10.5,3020,1,2,283,104,1970,3,144.81228,6,6763
4,0,1635000,1,16,15.5,3106,3,2,896,215,1985,15,145.13799,0,6202
3,0,1138000,1,16,12.4,3107,2,2,706,184,1970,15,145.12509,0,5420
3,0,477000,1,196,27,3154,1,1,518,102,1960,13,145.31036,0,1690
3,0,605000,1,196,15.3,3074,1,2,533,114,1975,29,144.98878,2,7955
3,0,610000,1,90,15.3,3074,1,2,544,131,1970,29,145.0029,2,7955
3,0,580000,1,90,15.3,3074,1,2,538,140,1975,29,144.98663,2,7955
1,2,415000,1,90,7,3071,1,1,0,39,1970,6,145.00919,2,8870
2,0,905000,1,155,7,3071,1,0,225,100,1960,6,144.98755,2,8870
3,0,451000,1,224,18.4,3029,2,2,347,134,2010,30,144.71487,6,5811
4,0,895000,1,105,12.9,3043,2,2,700,267,1999,11,144.87616,6,3296
4,0,586000,3,221,12.9,3043,1,3,0,158,1975,11,144.88514,6,3296
4,0,1055000,1,196,14.7,3152,2,2,652,203,1997,13,145.23244,0,7082
3,0,529000,1,257,14.7,3030,2,2,847,143,1980,30,144.67869,6,16166
3,0,484000,1,260,14.7,3030,1,0,531,100,1960,30,144.65526,6,16166
2,2,670000,1,132,3.1,3003,1,1,17,90,1996,18,144.95259,2,2230
2,2,510000,1,140,3.1,3003,1,1,75,66,2007,18,144.9435,2,2230
3,0,410000,4,16,16.5,3049,1,2,542,107,1970,11,144.90385,2,2474
1,2,410000,1,32,4.6,3181,1,1,0,51,1960,26,144.99748,5,4380
4,0,478000,1,260,27.2,3024,2,2,400,151.54,2008,30,144.59864,6,5262
3,0,1285000,3,239,6.3,3013,1,1,284,124,1900,16,144.89471,6,6543
3,0,1635000,1,155,3,3067,1,0,142,130,1880,31,144.99538,2,4019
3,0,1225000,1,15,11,3018,1,1,697,132,1970,10,144.8078,6,5301
3,2,767000,3,15,11,3018,2,1,305,132,2005,10,144.81153,6,5301
4,0,810000,3,188,15.5,3028,2,2,749,180.9,1989,10,144.79033,6,7630
2,2,821000,1,260,6.3,3143,2,1,3093,75,2006,26,145.02148,5,4836
4,1,1520000,1,106,10.2,3147,3,2,267,190,2012,2,145.08471,5,3052
3,0,2299500,1,106,10.2,3147,2,3,634,230,1940,2,145.07958,5,3052
4,0,2360000,1,73,7.9,3103,3,2,848,214,1926,2,145.08776,5,5682
4,0,1460000,4,260,9.7,3104,2,2,433,185,1955,2,145.09545,5,7809
4,1,1280000,1,32,11.4,3204,3,2,306,200,2014,8,145.04581,5,6795
4,1,1750000,1,32,11.4,3204,3,2,429,262,2013,8,145.048,5,6795
3,0,1100000,1,161,13.4,3130,1,2,492,124,1957,28,145.15735,0,5713
4,0,1250000,0,106,13.4,3130,2,2,580,161,1965,28,145.14351,0,2867
3,0,830000,1,29,16.1,3088,1,2,905,183,1962,0,145.12215,0,1390
4,0,4050000,0,32,10.5,3186,4,4,508,465,2011,1,144.99868,5,10579
4,0,2210000,3,135,10.5,3186,2,1,396,175,1908,1,144.99933,5,10579
3,0,1680000,3,32,10.3,3187,1,2,605,181,1920,1,145.01314,5,6938
2,2,890000,1,94,10.3,3187,1,2,275,106,1970,1,145.02394,5,6938
3,0,632000,1,196,14,3047,1,4,697,100,1960,11,144.93156,2,4294
3,0,1310000,1,155,5.2,3056,1,1,302,91,1910,23,144.95834,2,11918
4,0,1500000,4,106,5.2,3055,2,3,444,256,1997,23,144.94011,2,7082
4,0,1751000,1,106,10.8,3105,3,4,646,320,1998,15,145.0889,0,4480
4,1,685000,1,152,12.1,3083,2,1,287,152,1990,29,145.04831,2,10175
4,0,725000,1,16,12.1,3083,1,2,542,130,1980,29,145.06432,2,10175
2,1,505000,1,16,12.1,3083,1,2,90,90,1995,6,145.05181,2,10175
4,0,1253000,1,196,12.1,3083,2,2,760,366,2000,29,145.05728,2,10175
4,0,1390000,2,73,10.4,3125,2,1,627,196,1950,28,145.12459,5,5678
4,0,2725000,2,111,8.4,3126,2,2,650,275,2006,2,145.08482,5,3265
4,0,870000,1,16,14.8,3023,2,2,463,307,2012,19,144.74335,6,7719
3,0,552500,1,163,34.9,3201,2,2,779,147,1988,7,145.18248,4,8060
4,0,1925000,0,135,7.8,3161,2,2,494,176,1900,8,145.03512,5,6923
4,0,995000,1,255,11.7,3148,2,1,402,131,1960,20,145.09297,5,3582
4,0,1200000,0,16,17.9,3192,2,4,679,190,1960,1,145.04275,5,9758
4,0,1241000,1,255,17.5,3169,2,2,625,625,1950,12,145.1057,4,2727
4,0,1250000,3,196,16.7,3168,1,1,711,96,1960,20,145.11331,4,5837
3,0,729500,1,155,16.7,3168,1,1,270,218,1970,20,145.1321,4,5837
2,2,560000,1,106,2,3066,1,1,0,60,1975,31,144.99229,2,4553
4,0,565000,1,196,20.6,3064,2,2,482,207,2012,11,144.91269,2,15510
4,0,615000,1,257,20.6,3064,2,2,756,222,2001,11,144.93663,2,15510
4,0,548000,3,221,20.6,3064,2,2,400,171,2010,11,144.9091,2,15510
3,0,716000,3,221,20.6,3064,2,6,1005,160,1995,11,144.92548,2,15510
3,0,730000,3,73,23,3136,2,2,269,150,2007,17,145.2647,0,11925
3,0,766000,1,106,23,3136,2,2,507,128,1960,17,145.28915,0,2985
4,1,1680000,1,73,7.9,3103,2,1,254,172,1995,2,145.06792,5,892
3,0,475000,1,257,18,3037,2,2,358,106,1990,3,144.77132,6,2898
3,0,815000,1,152,21.8,3089,2,3,790,135,1980,24,145.15363,3,4258
6,0,615000,1,122,27.7,3427,3,1,850,254,1980,19,144.71825,6,1184
5,0,1328000,1,106,16.1,3111,3,3,785,252,1980,15,145.17818,0,4790
2,2,1300000,3,37,1.3,3002,2,1,997,92,2001,18,144.98494,2,3040
4,0,762000,1,106,18,3095,2,2,573,180,1980,24,145.16552,0,6990
3,0,900000,1,73,18,3095,2,2,812,129,1980,24,145.1316,0,2346
4,0,3175000,1,135,7.2,3184,2,3,558,174,1900,25,144.99347,5,8989
2,2,520000,1,23,7.2,3184,1,1,3256,74,1970,25,144.98833,5,8989
4,0,2165000,1,155,7.5,3040,2,3,951,238,1930,21,144.90752,6,9264
5,0,2050000,0,30,7.5,3040,3,3,663,419,1930,21,144.92174,6,9264
4,0,1500000,1,155,7.5,3040,2,2,465,148,1940,21,144.89876,6,9264
1,2,545000,1,106,2.1,3065,1,1,1730,60,2011,31,144.98394,2,5825
3,0,1705000,1,155,3.6,3068,1,1,139,116,1900,31,144.97824,2,6244
3,0,1220000,3,155,3.4,3031,1,1,293,104,1900,21,144.92797,2,3593
2,2,455000,3,104,5.1,3011,1,1,0,62,2015,16,144.88368,6,7570
2,1,575000,2,155,5.1,3011,2,1,88,94.5,2000,16,144.88891,6,7570
3,0,775000,1,194,45.9,3437,2,4,1290,231,1988,14,144.60052,3,3376
3,0,629000,3,16,12.9,3043,1,2,552,136,1980,11,144.89826,6,3285
5,0,3400000,1,135,7.3,3146,3,2,720,392,1950,2,145.07978,5,10412
1,2,320000,4,106,7.3,3146,1,0,0,49,1960,26,145.04547,5,10412
4,0,2165000,1,135,7.3,3146,3,2,409,255,2016,2,145.07321,5,10412
2,2,851000,1,135,7.3,3146,1,1,100,87,1960,2,145.08589,5,10412
3,0,1311000,1,90,16.7,3150,2,1,853,28,1972,20,145.18016,0,15321
2,2,565000,3,155,11.2,3046,1,2,193,105,1995,23,144.9144,2,8870
3,0,770000,0,16,11.2,3046,1,2,604,132,1960,23,144.90441,2,8870
3,0,714000,1,16,16.1,3088,1,1,594,95,1993,24,145.09753,2,8524
3,0,815000,1,155,16.1,3088,2,2,609,168,1980,0,145.09792,2,8524
3,0,1345000,2,32,13.8,3188,1,1,587,131,1950,1,145.03366,5,2356
1,2,420000,1,260,5.3,3122,1,1,0,47,2004,2,145.04015,5,11308
2,0,1857000,1,106,5.3,3122,1,1,230,116.65,1890,2,145.02295,5,11308
3,0,1425000,4,106,5.3,3122,1,1,333,108,1930,2,145.02971,5,11308
3,0,1910000,1,106,5.3,3122,2,2,242,165,1990,2,145.03937,5,11308
3,0,1485000,1,135,5.3,3122,2,2,0,139,1975,2,145.02204,5,11308
1,2,505000,3,161,6.2,3123,1,1,0,52,1960,2,145.05324,5,6482
3,0,912000,1,196,21.3,3135,2,2,471,144,1965,17,145.24311,0,3794
2,2,450000,4,136,8.9,3084,1,0,2020,68,1998,0,145.06426,0,2890
4,0,1645000,0,73,8.8,3081,2,4,596,120,1930,0,145.05051,0,2947
4,0,580000,3,257,18,3037,2,2,600,174,2002,19,144.75595,6,5556
4,0,1570000,4,16,12.3,3166,2,1,455,170,1900,20,145.08294,5,3145
5,0,790000,1,136,26.1,3099,2,2,1034,225,1985,24,145.1991,3,1345
3,0,550000,3,152,14,3047,1,2,704,94,1950,11,144.90761,2,851
3,0,1225000,3,155,3.4,3031,2,2,223,122,1940,18,144.92659,2,5263
3,0,1510000,0,135,5.4,3101,1,2,446,115,1960,2,145.04493,5,10331
3,1,1007000,1,155,5.4,3101,2,1,0,114,1977,2,145.04949,5,10331
2,2,860000,4,106,5.4,3101,2,1,0,108,1950,2,145.05121,5,10331
3,2,570000,4,104,6.4,3012,1,1,118,86,1970,16,144.87682,6,1808
3,0,900000,3,104,6.4,3012,1,1,275,11,1936,16,144.88346,6,1808
4,0,345000,1,203,31.7,3337,1,0,651,150,2000,19,144.59455,3,3553
2,1,642500,1,23,6.4,3012,2,1,126,95,2015,16,144.88106,6,3873
3,0,798000,0,23,6.4,3012,2,2,159,152,2010,16,144.88143,6,3873
3,1,710000,0,104,6.4,3012,2,2,186,134.6,2011,16,144.86483,6,3873
4,0,4050000,1,94,5.9,3144,3,2,787,282,1915,26,145.0335,5,4675
3,0,1650000,1,135,5.9,3144,1,2,354,117,1880,26,145.03335,5,4675
3,0,2020000,0,135,5.9,3144,2,2,400,216,2007,26,145.03863,5,4675
3,0,2500000,0,106,8.4,3145,3,3,1011,206,1925,26,145.05248,5,8801
3,0,2500000,4,192,8.4,3145,1,2,1128,110,1950,26,145.08955,5,8801
3,0,1200000,3,23,4.3,3032,2,2,352,204,1997,16,144.87533,6,4918
3,1,940000,1,23,4.3,3032,2,2,366,183.84,2012,16,144.88999,6,4918
2,0,1200000,3,32,11.4,3204,1,2,397,96,1940,8,145.02937,5,2397
4,0,600000,1,260,31.7,3337,2,2,935,210,2005,19,144.54237,3,6065
4,0,2025000,1,85,20,3194,2,2,408,274,2010,12,145.0609,4,6162
4,0,630000,1,127,25.9,3754,2,2,475,220,2012,29,145.08785,2,5812
3,0,1225000,4,106,6.2,3039,2,2,674,141,1920,21,144.9185,6,6232
4,0,1800000,3,32,21.5,3195,2,2,656,303,1950,12,145.08589,4,3650
3,1,900000,2,73,14.2,3149,2,2,344,3,2000,20,145.14523,0,13366
5,0,2558000,1,140,14.2,3149,5,2,667,431,2015,20,145.12328,0,13366
3,1,730000,1,251,6.2,3015,2,2,200,126.7,2005,10,144.88636,6,5498
3,0,1230000,1,16,10.4,3042,2,1,324,207,2016,21,144.88722,6,2291
2,2,601000,3,196,15.5,3167,1,1,0,62,1980,20,145.0862,4,3692
1,2,370000,1,255,11.4,3204,1,1,2029,54,2009,8,145.04184,5,3578
3,1,900000,1,155,8.5,3044,2,1,0,149,2014,23,144.93301,2,7485
1,2,257500,1,28,8.5,3044,1,1,0,35,1970,23,144.92232,2,7485
1,2,257500,1,28,8.5,3044,1,1,995,35,1970,23,144.92232,2,7485
3,0,1114000,1,28,8.5,3044,2,2,256,190,2017,23,144.93788,2,7485
3,0,520000,3,118,14.7,3030,2,2,312,185,2014,30,144.72559,6,15542
2,2,760000,1,46,3.5,3207,2,1,0,77,2013,25,144.93809,5,8648
4,0,2635000,1,106,4.6,3181,2,2,401,154,1910,26,145.00839,5,7717
2,0,1250000,1,23,4.6,3181,1,0,192,100,1910,26,145.00571,5,7717
1,2,400000,4,260,4.6,3181,1,2,0,50,1960,26,145.00832,5,7717
4,0,4200000,1,135,4.6,3181,2,2,787,275,1930,26,145.00254,5,7717
2,2,626000,1,260,4.6,3181,1,2,0,78,2000,26,144.99188,5,7717
4,0,1148000,1,155,8.4,3072,1,2,552,140,1940,6,144.98538,2,14577
3,0,935000,1,155,12,3073,1,2,529,99,1960,6,144.99873,2,21650
3,0,510000,1,221,12,3073,2,2,292,119,1950,6,144.9871,2,21650
4,0,755000,3,196,12,3073,2,2,479,157,1995,6,145.033,2,21650
4,0,1200000,1,155,12,3073,2,2,499,260,1940,6,144.99892,2,21650
3,0,800000,1,193,19.9,3134,2,1,461,133,2005,17,145.22228,0,7785
5,0,1170000,1,146,8.9,3084,3,3,694,210,1975,0,145.07973,0,3540
3,0,870000,3,260,22.2,3179,2,2,590,151,1981,13,145.22294,0,2206
4,0,1800000,4,85,1.9,3205,3,1,153,93,1900,25,144.94963,5,5943
4,0,485000,1,127,20.5,3752,2,2,196,163,2008,29,145.07805,2,7969
2,2,1350000,1,111,2.7,3141,2,1,0,109,1930,18,144.98514,5,14887
1,2,410000,0,106,2.7,3141,1,1,0,50,1960,26,145.00018,5,14887
2,2,701000,3,140,5,3182,1,0,0,107,1950,25,144.99161,5,13240
4,0,1600000,4,82,5,3182,2,3,613,160,1910,25,144.98324,5,13240
7,0,2000000,3,155,8.2,3041,3,4,608,355,1999,21,144.90587,6,3284
4,0,1610000,1,53,8.2,3041,3,2,861,274,1955,21,144.92243,6,3284
3,0,700000,3,213,10.5,3020,2,1,485,130,1950,3,144.84569,6,3755
2,0,615000,3,16,10.5,3020,1,0,418,94,1940,3,144.83206,6,3755
5,0,2400000,4,73,10.2,3127,3,2,593,309,2016,28,145.10877,5,5457
4,0,505000,3,188,18.4,3029,2,2,498,167,2010,30,144.65407,6,10160
4,0,560000,3,203,18.4,3029,2,2,452,159,2009,30,144.6887,6,10160
4,0,1205000,1,16,15.5,3106,2,2,646,167,1980,15,145.13478,0,6202
5,0,1750000,0,196,15.5,3106,3,2,787,334,1990,15,145.15894,0,6202
5,0,1410000,0,16,12.4,3107,2,2,648,250,1975,15,145.1214,0,5420
3,0,670000,1,87,15.3,3074,2,2,541,121,1980,29,145.00556,2,7955
3,2,1860000,1,216,4.1,3142,2,2,0,176,1930,26,145.01425,5,7217
3,2,1350000,0,40,4.1,3142,2,1,187,133,1940,26,145.01819,5,7217
4,0,980000,1,260,17.2,3133,2,0,539,192,1978,28,145.21264,0,4181
4,0,455000,1,196,14.7,3030,1,4,534,101,1983,30,144.66332,6,16166
3,0,455000,1,257,14.7,3030,1,1,610,125,1980,30,144.67582,6,16166
4,0,1276000,1,104,6.4,3012,2,1,323,130,1945,16,144.87412,6,5058
4,0,1157000,0,16,16.7,3150,2,2,752,162,1971,20,145.1793,4,7392
5,0,1100000,1,16,16.7,3150,2,2,672,237,1970,20,145.1767,4,7392
4,0,500000,3,257,27.2,3024,2,1,512,179,2005,30,144.60977,6,5262
4,0,1142000,0,155,6.3,3013,3,2,234,176,2012,16,144.88132,6,6543
2,0,780000,1,222,6.3,3013,1,1,178,84,2013,16,144.88013,6,6543
4,0,935000,3,15,11,3018,2,2,629,180,1985,10,144.82073,6,5301
3,1,815000,1,260,11,3018,2,2,159,130,2014,10,144.82929,6,5301
3,2,451500,3,15,9.4,3025,1,1,180,88,1965,10,144.86296,6,5132
3,2,825000,0,139,4.3,3032,2,2,2905,164,2005,21,144.91694,6,6567
2,2,425500,1,28,4.3,3032,1,1,1727,82,1960,21,144.9013,6,6567
3,0,1306000,1,106,4.3,3032,1,0,199,126,1900,21,144.91695,6,6567
3,0,1420000,1,73,10.2,3147,1,1,726,130,1965,20,145.11074,5,2894
3,1,805000,1,32,21.5,3195,2,2,0,164,2006,12,145.10187,4,2824
4,0,934000,1,150,9.5,3034,2,1,581,163,1975,21,144.85594,6,4502
3,0,2330000,1,106,7.9,3103,2,4,656,210,1970,2,145.09162,5,5682
3,0,762000,1,196,23.2,3153,2,2,792,148,1980,17,145.29287,0,3598
3,0,1070000,1,106,13.4,3130,1,2,448,96,1950,28,145.13868,0,5713
2,2,706000,1,98,13.4,3130,1,1,305,305,1940,28,145.15787,0,2867
3,0,785000,1,267,25,3155,2,2,723,138,1980,13,145.26942,0,9704
4,0,950000,1,267,25,3155,2,4,2033,255,1970,13,145.29959,0,9704
4,0,2800000,4,260,10.5,3186,3,2,498,226,1900,1,144.99126,5,10579
1,2,290000,0,85,10.5,3186,1,1,0,35,1960,1,144.9993,5,10579
3,0,570500,1,257,14,3047,1,1,640,92,1965,11,144.92421,2,4294
4,0,631000,1,257,14,3047,2,2,696,158,1960,11,144.9315,2,4294
2,2,372100,3,260,6.4,3012,1,1,0,66,2000,10,144.84477,6,962
4,0,1350000,4,155,5.2,3056,2,1,372,184,1920,23,144.95065,2,11918
2,1,702500,0,106,4,3057,2,1,65,78,2013,23,144.97414,2,5533
1,2,275000,4,106,5.2,3055,1,1,1388,36,1970,23,144.94214,2,7082
2,0,835000,4,155,5.2,3055,1,1,207,77,1950,23,144.94055,2,7082
3,0,710000,1,60,12.1,3083,1,1,540,142,1968,0,145.05462,2,10175
3,0,1840000,1,196,10.1,3163,2,1,483,171,1920,8,145.06086,5,7822
2,2,430000,4,196,10.1,3163,1,1,2048,68,1960,8,145.05979,5,7822
2,1,495000,1,163,31.2,3197,1,1,198,94,1980,12,145.13272,4,1989
2,0,403500,1,90,34.9,3201,2,3,339,101,2009,7,145.17646,4,8060
1,2,361000,1,260,7.8,3161,1,1,60,53,1975,8,145.03351,5,6923
3,2,960000,1,106,11.7,3148,2,2,382,151,2000,20,145.0969,5,3582
3,0,900000,1,155,6.7,3058,1,0,227,102,1920,23,144.95967,2,11204
1,2,365000,3,106,2,3066,1,0,0,46,1960,31,144.99108,2,4553
2,1,310000,0,196,20.6,3064,1,1,38,114,2013,11,144.92229,2,15510
3,0,662000,1,260,23,3136,1,1,396,120,1950,17,145.28674,0,11925
3,0,560000,1,257,18,3037,2,2,543,153,1995,3,144.77096,6,2898
3,1,802000,1,32,22.2,3172,2,2,251,185,1998,12,145.11715,4,3940
3,0,800000,1,196,22.2,3172,2,4,801,150,1980,12,145.13187,4,3940
4,0,854000,1,196,22.2,3172,2,2,676,181,1975,12,145.13302,4,3940
3,1,920000,1,16,16.1,3111,2,2,239,187,2007,15,145.18029,0,4790
3,0,904000,1,73,16.1,3111,1,2,720,116,1960,15,145.19666,0,4790
3,0,1440000,1,146,8.9,3084,1,2,598,116,1955,0,145.056,0,1651
4,0,1054000,1,16,18,3095,3,2,791,230,1974,24,145.13773,0,6990
4,0,625000,3,163,28.5,3802,2,2,669,165,1980,5,145.27006,4,8443
3,0,600000,1,127,19.6,3076,1,2,524,155,1970,29,145.03751,2,10926
3,0,630000,1,196,19.6,3076,2,2,388,127,2012,29,145.02265,2,10926
4,0,1012000,1,100,19.6,3076,3,3,631,355,2009,29,145.01686,2,10926
4,0,565000,1,196,19.6,3076,2,2,548,110,1985,29,145.04817,2,10926
2,2,502500,3,139,7.5,3040,1,1,0,62,1980,21,144.92096,6,9264
3,0,1410000,0,106,7.5,3040,2,1,585,198,1950,21,144.88932,6,588
4,0,748888,1,196,24.8,3156,2,4,1014,280,1960,13,145.29148,0,10788
4,0,850000,1,161,24.8,3156,2,1,738,148,1985,13,145.26708,0,10788
1,2,490000,1,260,2.1,3065,1,1,0,57,2013,31,144.98257,2,5825
2,2,395000,1,222,5.1,3011,1,1,0,73,1970,16,144.88825,6,7570
2,0,991000,1,239,5.1,3011,1,1,318,106,1910,16,144.88453,6,7570
4,0,945000,1,196,15.4,3131,2,2,294,194,2010,28,145.16923,0,4385
2,0,1020000,1,196,15.4,3131,1,1,581,116.4,1970,28,145.17795,0,4385
3,0,506000,1,8,38,3199,1,4,578,123,1984,7,145.16702,4,17055
4,0,755000,1,196,38,3199,1,1,622,163,1960,7,145.12997,4,17055
3,0,426000,1,194,45.9,3437,1,1,412,103,1950,14,144.59565,3,3376
2,2,540000,1,255,7.3,3146,1,1,0,77,1960,2,145.09107,5,10412
2,2,960000,1,196,16.7,3150,1,1,229,101,1990,20,145.15951,0,15321
5,0,1116500,1,90,16.7,3150,2,2,701,182.85,1960,20,145.16678,0,15321
2,2,585000,1,60,16.1,3088,1,1,240,79,1965,0,145.09705,2,8524
4,0,800000,1,60,16.1,3088,2,2,626,169,1960,0,145.10464,2,8524
3,0,896000,1,73,16.1,3088,2,1,653,130,1970,0,145.09689,2,8524
3,2,1150000,1,135,5.3,3122,2,1,5259,119,2000,2,145.01531,5,11308
3,0,1100000,1,135,5.3,3122,2,1,109,109.5,1999,2,145.01531,5,11308
2,2,525000,1,73,21.3,3135,1,1,0,80,1980,17,145.24138,0,3794
2,1,650000,1,16,8.8,3081,1,1,140,107,2013,0,145.05042,0,2947
2,0,580000,1,90,8.8,3081,1,2,498,75,1955,0,145.04236,0,2674
3,0,536500,1,203,18.4,3029,2,4,578,129.7,1972,30,144.69103,6,13830
4,0,705000,0,28,15.5,3038,2,3,815,198,2000,3,144.81328,6,3656
4,0,590000,4,28,15.5,3038,2,2,757,152,1980,3,144.8143,6,3656
3,0,920000,3,155,11.7,3033,2,1,313,140,1960,21,144.86965,6,5629
4,0,1100000,4,155,11.7,3033,4,2,500,267,2011,21,144.87531,6,5629
3,0,840000,4,249,11.7,3033,1,2,575,138,1970,21,144.87894,6,5629
2,2,535000,0,68,3.4,3031,2,1,0,110,1998,18,144.92359,2,5263
3,0,1080000,1,135,5.4,3101,2,2,151,103,1960,2,145.05572,5,10331
4,0,575000,1,260,25.2,3173,1,2,384,131,1975,9,145.15939,4,8459
3,0,930000,1,104,6.4,3012,1,4,545,116,1940,16,144.87346,6,3873
2,1,650000,1,104,6.4,3012,2,1,279,104,2013,16,144.87515,6,3873
3,1,702000,1,104,6.4,3012,2,2,189,131,2000,16,144.87205,6,3873
2,2,440000,4,255,4.3,3032,1,2,0,93,2003,16,144.88041,6,4918
3,0,520000,1,193,17.4,3048,1,1,631,111,1960,11,144.92338,2,4704
3,0,520000,1,221,17.4,3048,1,2,798,128,1985,11,144.92272,2,4704
4,0,515000,0,193,17.4,3048,3,0,653,122,1985,11,144.91912,2,4704
2,2,387000,1,79,0,3000,1,0,0,47,2011,18,144.96924,2,17496
3,0,336000,1,260,29.8,3338,1,1,580,116,1975,19,144.57243,7,4718
4,0,426000,1,194,29.8,3338,2,3,655,142,1975,19,144.56775,7,4718
3,0,775500,1,90,17.9,3082,1,4,840,125,1980,29,145.06799,2,10529
3,0,726000,1,127,17.9,3082,2,2,615,132,1982,29,145.06201,2,10529
4,0,710000,1,196,17.9,3082,1,2,666,123,1985,29,145.0659,2,10529
